Seed,Scheme,Approach,Missing_Percent,Accuracy,Balanced_Acc,F1,ROC_AUC
24,MNAR,naive,26.12,0.9408284023668639,0.53125,0.11764705882352941,0.9267105263157895
24,MNAR,pseudo_labels,26.12,0.9388560157790927,0.515625,0.06060606060606061,0.9325657894736843
24,MNAR,iterative_pseudo_labels,26.12,0.9388560157790927,0.515625,0.06060606060606061,0.9325657894736843
25,None,Oracle,0.0,0.9408284023668639,0.5458223684210526,0.16666666666666666,0.8902631578947369
25,MCAR_0.2,naive,17.96,0.9408284023668639,0.5603947368421053,0.21052631578947367,0.8817763157894736
25,MCAR_0.2,pseudo_labels,17.96,0.9388560157790927,0.5301973684210526,0.11428571428571428,0.8851315789473684
25,MCAR_0.2,iterative_pseudo_labels,17.96,0.9388560157790927,0.5301973684210526,0.11428571428571428,0.8851315789473684
25,MCAR_0.5,naive,49.14,0.9309664694280079,0.5114144736842106,0.05405405405405406,0.8418421052631578
25,MCAR_0.5,pseudo_labels,49.14,0.9368836291913215,0.5,0.0,0.8864802631578947
25,MCAR_0.5,iterative_pseudo_labels,49.14,0.9368836291913215,0.5,0.0,0.8864802631578947
25,MCAR_0.8,naive,78.95,0.9250493096646942,0.5228289473684211,0.09523809523809523,0.8195394736842105
25,MCAR_0.8,pseudo_labels,78.95,0.9368836291913215,0.5,0.0,0.8150000000000001
25,MCAR_0.8,iterative_pseudo_labels,78.95,0.9368836291913215,0.5,0.0,0.8150000000000001
25,MAR1,naive,25.39,0.9368836291913215,0.5145723684210526,0.058823529411764705,0.8985197368421053
25,MAR1,pseudo_labels,25.39,0.9349112426035503,0.49894736842105264,0.0,0.8950657894736842
25,MAR1,iterative_pseudo_labels,25.39,0.9349112426035503,0.49894736842105264,0.0,0.8950657894736842
25,MAR2,naive,25.66,0.9428007889546351,0.5614473684210526,0.21621621621621623,0.8913815789473684
25,MAR2,pseudo_labels,25.66,0.9349112426035503,0.49894736842105264,0.0,0.8925657894736843
25,MAR2,iterative_pseudo_labels,25.66,0.9349112426035503,0.49894736842105264,0.0,0.8925657894736843
25,MNAR,naive,24.8,0.9368836291913215,0.5145723684210526,0.058823529411764705,0.8950657894736842
25,MNAR,pseudo_labels,24.8,0.9368836291913215,0.5,0.0,0.8957894736842105
25,MNAR,iterative_pseudo_labels,24.8,0.9368836291913215,0.5,0.0,0.8957894736842105
26,None,Oracle,0.0,0.9270216962524654,0.5238815789473684,0.0975609756097561,0.8560526315789474
26,MCAR_0.2,naive,19.74,0.9289940828402367,0.5249342105263157,0.1,0.8576973684210527
26,MCAR_0.2,pseudo_labels,19.74,0.9309664694280079,0.4968421052631579,0.0,0.8519736842105263
26,MCAR_0.2,iterative_pseudo_labels,19.74,0.9309664694280079,0.4968421052631579,0.0,0.8519736842105263
26,MCAR_0.5,naive,48.82,0.9289940828402367,0.5249342105263157,0.1,0.8572368421052632
26,MCAR_0.5,pseudo_labels,48.82,0.9368836291913215,0.5,0.0,0.8553947368421053
26,MCAR_0.5,iterative_pseudo_labels,48.82,0.9368836291913215,0.5,0.0,0.8553947368421053
26,MCAR_0.8,naive,78.03,0.9309664694280079,0.5551315789473684,0.18604651162790697,0.8252631578947368
26,MCAR_0.8,pseudo_labels,78.03,0.9368836291913215,0.5,0.0,0.8288815789473685
26,MCAR_0.8,iterative_pseudo_labels,78.03,0.9368836291913215,0.5,0.0,0.8288815789473685
26,MAR1,naive,25.72,0.9309664694280079,0.5551315789473684,0.18604651162790697,0.8503947368421053
26,MAR1,pseudo_labels,25.72,0.9309664694280079,0.4968421052631579,0.0,0.8548026315789474
26,MAR1,iterative_pseudo_labels,25.72,0.9309664694280079,0.4968421052631579,0.0,0.8548026315789474
26,MAR2,naive,25.2,0.9289940828402367,0.5249342105263157,0.1,0.8436184210526316
26,MAR2,pseudo_labels,25.2,0.9289940828402367,0.4957894736842105,0.0,0.8398684210526315
26,MAR2,iterative_pseudo_labels,25.2,0.9289940828402367,0.4957894736842105,0.0,0.8398684210526315
26,MNAR,naive,25.0,0.9289940828402367,0.5249342105263157,0.1,0.8440131578947369
26,MNAR,pseudo_labels,25.0,0.9289940828402367,0.4957894736842105,0.0,0.847171052631579
26,MNAR,iterative_pseudo_labels,25.0,0.9289940828402367,0.4957894736842105,0.0,0.847171052631579
27,None,Oracle,0.0,0.9388560157790927,0.5447697368421053,0.16216216216216217,0.9052631578947368
27,MCAR_0.2,naive,20.72,0.9368836291913215,0.543717105263158,0.15789473684210525,0.9073026315789474
27,MCAR_0.2,pseudo_labels,20.72,0.9388560157790927,0.515625,0.06060606060606061,0.9065131578947369
27,MCAR_0.2,iterative_pseudo_labels,20.72,0.9388560157790927,0.515625,0.06060606060606061,0.9065131578947369
27,MCAR_0.5,naive,49.41,0.9329388560157791,0.5853289473684211,0.2608695652173913,0.8935526315789474
27,MCAR_0.5,pseudo_labels,49.41,0.9368836291913215,0.5145723684210526,0.058823529411764705,0.8968421052631579
27,MCAR_0.5,iterative_pseudo_labels,49.41,0.9368836291913215,0.5145723684210526,0.058823529411764705,0.8968421052631579
27,MCAR_0.8,naive,81.25,0.9250493096646942,0.6102631578947368,0.2962962962962963,0.8929605263157895
27,MCAR_0.8,pseudo_labels,81.25,0.9388560157790927,0.515625,0.06060606060606061,0.8876973684210527
27,MCAR_0.8,iterative_pseudo_labels,81.25,0.9388560157790927,0.515625,0.06060606060606061,0.8876973684210527
27,MAR1,naive,25.72,0.9408284023668639,0.5895394736842106,0.2857142857142857,0.8975657894736843
27,MAR1,pseudo_labels,25.72,0.9368836291913215,0.5145723684210526,0.058823529411764705,0.9025657894736843
27,MAR1,iterative_pseudo_labels,25.72,0.9368836291913215,0.5145723684210526,0.058823529411764705,0.9025657894736843
27,MAR2,naive,22.17,0.9368836291913215,0.5145723684210526,0.058823529411764705,0.8875
27,MAR2,pseudo_labels,22.17,0.9368836291913215,0.543717105263158,0.15789473684210525,0.89
27,MAR2,iterative_pseudo_labels,22.17,0.9368836291913215,0.543717105263158,0.15789473684210525,0.89
27,MNAR,naive,27.96,0.9368836291913215,0.5291447368421053,0.1111111111111111,0.9136842105263158
27,MNAR,pseudo_labels,27.96,0.9368836291913215,0.5,0.0,0.9079605263157894
27,MNAR,iterative_pseudo_labels,27.96,0.9368836291913215,0.5,0.0,0.9079605263157894
28,None,Oracle,0.0,0.9408284023668639,0.5603947368421053,0.21052631578947367,0.8901315789473685
28,MCAR_0.2,naive,20.59,0.9428007889546351,0.590592105263158,0.2926829268292683,0.8988157894736842
28,MCAR_0.2,pseudo_labels,20.59,0.9408284023668639,0.5603947368421053,0.21052631578947367,0.8982894736842105
28,MCAR_0.2,iterative_pseudo_labels,20.59,0.9408284023668639,0.5603947368421053,0.21052631578947367,0.8982894736842105
28,MCAR_0.5,naive,48.68,0.9388560157790927,0.5739144736842106,0.24390243902439024,0.8785526315789474
28,MCAR_0.5,pseudo_labels,48.68,0.9428007889546351,0.546875,0.17142857142857143,0.8823026315789474
28,MCAR_0.5,iterative_pseudo_labels,48.68,0.9428007889546351,0.546875,0.17142857142857143,0.8823026315789474
28,MCAR_0.8,naive,78.36,0.9467455621301775,0.5926973684210526,0.3076923076923077,0.8678289473684211
28,MCAR_0.8,pseudo_labels,78.36,0.9368836291913215,0.5,0.0,0.8735526315789474
28,MCAR_0.8,iterative_pseudo_labels,78.36,0.9368836291913215,0.5,0.0,0.8735526315789474
28,MAR1,naive,24.14,0.9368836291913215,0.5291447368421053,0.1111111111111111,0.8947368421052632
28,MAR1,pseudo_labels,24.14,0.9368836291913215,0.5,0.0,0.8996052631578948
28,MAR1,iterative_pseudo_labels,24.14,0.9368836291913215,0.5,0.0,0.8996052631578948
28,MAR2,naive,23.62,0.9349112426035503,0.5135197368421053,0.05714285714285714,0.8911184210526316
28,MAR2,pseudo_labels,23.62,0.9368836291913215,0.5291447368421053,0.1111111111111111,0.8979605263157894
28,MAR2,iterative_pseudo_labels,23.62,0.9368836291913215,0.5291447368421053,0.1111111111111111,0.8979605263157894
28,MNAR,naive,23.55,0.9368836291913215,0.5291447368421053,0.1111111111111111,0.8932236842105263
28,MNAR,pseudo_labels,23.55,0.9388560157790927,0.515625,0.06060606060606061,0.8928289473684211
28,MNAR,iterative_pseudo_labels,23.55,0.9388560157790927,0.515625,0.06060606060606061,0.8928289473684211
29,None,Oracle,0.0,0.9388560157790927,0.515625,0.06060606060606061,0.8572368421052632
29,MCAR_0.2,naive,20.59,0.9388560157790927,0.515625,0.06060606060606061,0.8592105263157894
29,MCAR_0.2,pseudo_labels,20.59,0.9388560157790927,0.515625,0.06060606060606061,0.8605263157894737
29,MCAR_0.2,iterative_pseudo_labels,20.59,0.9388560157790927,0.515625,0.06060606060606061,0.8605263157894737
29,MCAR_0.5,naive,48.55,0.9368836291913215,0.5145723684210526,0.058823529411764705,0.8531578947368421
29,MCAR_0.5,pseudo_labels,48.55,0.9368836291913215,0.5,0.0,0.8507894736842105
29,MCAR_0.5,iterative_pseudo_labels,48.55,0.9368836291913215,0.5,0.0,0.8507894736842105
29,MCAR_0.8,naive,80.66,0.9289940828402367,0.5540789473684211,0.18181818181818182,0.7807236842105263
29,MCAR_0.8,pseudo_labels,80.66,0.9368836291913215,0.5,0.0,0.7797368421052632
29,MCAR_0.8,iterative_pseudo_labels,80.66,0.9368836291913215,0.5,0.0,0.7797368421052632
29,MAR1,naive,24.34,0.9368836291913215,0.5145723684210526,0.058823529411764705,0.855
29,MAR1,pseudo_labels,24.34,0.9388560157790927,0.515625,0.06060606060606061,0.861578947368421
29,MAR1,iterative_pseudo_labels,24.34,0.9388560157790927,0.515625,0.06060606060606061,0.861578947368421
29,MAR2,naive,23.88,0.9368836291913215,0.5145723684210526,0.058823529411764705,0.8591447368421052
29,MAR2,pseudo_labels,23.88,0.9368836291913215,0.5,0.0,0.8595394736842106
29,MAR2,iterative_pseudo_labels,23.88,0.9368836291913215,0.5,0.0,0.8595394736842106
29,MNAR,naive,25.92,0.9388560157790927,0.515625,0.06060606060606061,0.8554605263157895
29,MNAR,pseudo_labels,25.92,0.9368836291913215,0.5,0.0,0.8480263157894737
29,MNAR,iterative_pseudo_labels,25.92,0.9368836291913215,0.5,0.0,0.8480263157894737
30,None,Oracle,0.0,0.9388560157790927,0.559342105263158,0.20512820512820512,0.8777631578947369
30,MCAR_0.2,naive,19.34,0.9388560157790927,0.5447697368421053,0.16216216216216217,0.8757236842105264
30,MCAR_0.2,pseudo_labels,19.34,0.9388560157790927,0.5447697368421053,0.16216216216216217,0.8716118421052631
30,MCAR_0.2,iterative_pseudo_labels,19.34,0.9388560157790927,0.5447697368421053,0.16216216216216217,0.8716118421052631
30,MCAR_0.5,naive,51.97,0.9368836291913215,0.5582894736842106,0.2,0.8765789473684211
30,MCAR_0.5,pseudo_labels,51.97,0.9388560157790927,0.515625,0.06060606060606061,0.8752631578947369
30,MCAR_0.5,iterative_pseudo_labels,51.97,0.9388560157790927,0.515625,0.06060606060606061,0.8752631578947369
30,MCAR_0.8,naive,79.21,0.9230769230769231,0.5800657894736843,0.23529411764705882,0.8536184210526315
30,MCAR_0.8,pseudo_labels,79.21,0.9368836291913215,0.5,0.0,0.8474999999999999
30,MCAR_0.8,iterative_pseudo_labels,79.21,0.9368836291913215,0.5,0.0,0.8474999999999999
30,MAR1,naive,24.47,0.9388560157790927,0.5447697368421053,0.16216216216216217,0.8807236842105263
30,MAR1,pseudo_labels,24.47,0.9408284023668639,0.53125,0.11764705882352941,0.8801973684210527
30,MAR1,iterative_pseudo_labels,24.47,0.9408284023668639,0.53125,0.11764705882352941,0.8801973684210527
30,MAR2,naive,26.12,0.9368836291913215,0.543717105263158,0.15789473684210525,0.8776973684210526
30,MAR2,pseudo_labels,26.12,0.9388560157790927,0.5301973684210526,0.11428571428571428,0.8776315789473684
30,MAR2,iterative_pseudo_labels,26.12,0.9388560157790927,0.5301973684210526,0.11428571428571428,0.8776315789473684
30,MNAR,naive,25.46,0.9388560157790927,0.5301973684210526,0.11428571428571428,0.864407894736842
30,MNAR,pseudo_labels,25.46,0.9388560157790927,0.515625,0.06060606060606061,0.862532894736842
30,MNAR,iterative_pseudo_labels,25.46,0.9388560157790927,0.515625,0.06060606060606061,0.862532894736842
31,None,Oracle,0.0,0.9408284023668639,0.5603947368421053,0.21052631578947367,0.8473684210526317
31,MCAR_0.2,naive,18.29,0.9388560157790927,0.559342105263158,0.20512820512820512,0.8511184210526315
31,MCAR_0.2,pseudo_labels,18.29,0.9349112426035503,0.5135197368421053,0.05714285714285714,0.8469078947368421
31,MCAR_0.2,iterative_pseudo_labels,18.29,0.9349112426035503,0.5135197368421053,0.05714285714285714,0.8469078947368421
31,MCAR_0.5,naive,52.24,0.9309664694280079,0.5551315789473684,0.18604651162790697,0.8327631578947368
31,MCAR_0.5,pseudo_labels,52.24,0.9368836291913215,0.5,0.0,0.8350657894736843
31,MCAR_0.5,iterative_pseudo_labels,52.24,0.9368836291913215,0.5,0.0,0.8350657894736843
31,MCAR_0.8,naive,78.88,0.9270216962524654,0.5530263157894737,0.17777777777777778,0.8090131578947368
31,MCAR_0.8,pseudo_labels,78.88,0.9368836291913215,0.5,0.0,0.7897368421052632
31,MCAR_0.8,iterative_pseudo_labels,78.88,0.9368836291913215,0.5,0.0,0.7897368421052632
31,MAR1,naive,25.99,0.9408284023668639,0.5603947368421053,0.21052631578947367,0.8376973684210526
31,MAR1,pseudo_labels,25.99,0.9349112426035503,0.5135197368421053,0.05714285714285714,0.831907894736842
31,MAR1,iterative_pseudo_labels,25.99,0.9349112426035503,0.5135197368421053,0.05714285714285714,0.831907894736842
31,MAR2,naive,25.79,0.9388560157790927,0.5447697368421053,0.16216216216216217,0.849078947368421
31,MAR2,pseudo_labels,25.79,0.9368836291913215,0.5145723684210526,0.058823529411764705,0.8497368421052631
31,MAR2,iterative_pseudo_labels,25.79,0.9368836291913215,0.5145723684210526,0.058823529411764705,0.8497368421052631
31,MNAR,naive,25.46,0.9349112426035503,0.5135197368421053,0.05714285714285714,0.8436184210526316
31,MNAR,pseudo_labels,25.46,0.9388560157790927,0.515625,0.06060606060606061,0.8357236842105263
31,MNAR,iterative_pseudo_labels,25.46,0.9388560157790927,0.515625,0.06060606060606061,0.8357236842105263
32,None,Oracle,0.0,0.9329388560157791,0.5416118421052631,0.15,0.910328947368421
32,MCAR_0.2,naive,18.55,0.9309664694280079,0.5405592105263157,0.14634146341463414,0.9044078947368421
32,MCAR_0.2,pseudo_labels,18.55,0.9388560157790927,0.515625,0.06060606060606061,0.8976973684210526
32,MCAR_0.2,iterative_pseudo_labels,18.55,0.9388560157790927,0.515625,0.06060606060606061,0.8976973684210526
32,MCAR_0.5,naive,49.47,0.9428007889546351,0.5760197368421053,0.2564102564102564,0.9192763157894737
32,MCAR_0.5,pseudo_labels,49.47,0.9388560157790927,0.515625,0.06060606060606061,0.9211842105263158
32,MCAR_0.5,iterative_pseudo_labels,49.47,0.9388560157790927,0.515625,0.06060606060606061,0.9211842105263158
32,MCAR_0.8,naive,79.8,0.9388560157790927,0.5301973684210526,0.11428571428571428,0.906842105263158
32,MCAR_0.8,pseudo_labels,79.8,0.9368836291913215,0.5,0.0,0.9121710526315789
32,MCAR_0.8,iterative_pseudo_labels,79.8,0.9368836291913215,0.5,0.0,0.9121710526315789
32,MAR1,naive,22.3,0.9368836291913215,0.543717105263158,0.15789473684210525,0.9063815789473683
32,MAR1,pseudo_labels,22.3,0.9388560157790927,0.515625,0.06060606060606061,0.9055921052631579
32,MAR1,iterative_pseudo_labels,22.3,0.9388560157790927,0.515625,0.06060606060606061,0.9055921052631579
32,MAR2,naive,24.47,0.9368836291913215,0.5145723684210526,0.058823529411764705,0.9048684210526315
32,MAR2,pseudo_labels,24.47,0.9368836291913215,0.5145723684210526,0.058823529411764705,0.9100657894736842
32,MAR2,iterative_pseudo_labels,24.47,0.9368836291913215,0.5145723684210526,0.058823529411764705,0.9100657894736842
32,MNAR,naive,28.36,0.9349112426035503,0.5426644736842106,0.15384615384615385,0.892828947368421
32,MNAR,pseudo_labels,28.36,0.9368836291913215,0.5,0.0,0.8860526315789474
32,MNAR,iterative_pseudo_labels,28.36,0.9368836291913215,0.5,0.0,0.8860526315789474
33,None,Oracle,0.0,0.9289940828402367,0.5540789473684211,0.18181818181818182,0.8375
33,MCAR_0.2,naive,22.24,0.9329388560157791,0.5416118421052631,0.15,0.8414473684210526
33,MCAR_0.2,pseudo_labels,22.24,0.9329388560157791,0.5270394736842106,0.10526315789473684,0.8389473684210527
33,MCAR_0.2,iterative_pseudo_labels,22.24,0.9329388560157791,0.5270394736842106,0.10526315789473684,0.8389473684210527
33,MCAR_0.5,naive,50.07,0.9329388560157791,0.5270394736842106,0.10526315789473684,0.8340131578947368
33,MCAR_0.5,pseudo_labels,50.07,0.9349112426035503,0.49894736842105264,0.0,0.8294736842105263
33,MCAR_0.5,iterative_pseudo_labels,50.07,0.9349112426035503,0.49894736842105264,0.0,0.8294736842105263
33,MCAR_0.8,naive,80.92,0.9191321499013807,0.5925328947368421,0.2545454545454545,0.8215131578947369
33,MCAR_0.8,pseudo_labels,80.92,0.9368836291913215,0.5,0.0,0.827171052631579
33,MCAR_0.8,iterative_pseudo_labels,80.92,0.9368836291913215,0.5,0.0,0.827171052631579
33,MAR1,naive,24.47,0.9289940828402367,0.5540789473684211,0.18181818181818182,0.8382236842105264
33,MAR1,pseudo_labels,24.47,0.9349112426035503,0.5135197368421053,0.05714285714285714,0.8373684210526317
33,MAR1,iterative_pseudo_labels,24.47,0.9349112426035503,0.5135197368421053,0.05714285714285714,0.8373684210526317
33,MAR2,naive,26.38,0.9250493096646942,0.5665460526315789,0.20833333333333334,0.845657894736842
33,MAR2,pseudo_labels,26.38,0.9349112426035503,0.49894736842105264,0.0,0.8454605263157895
33,MAR2,iterative_pseudo_labels,26.38,0.9349112426035503,0.49894736842105264,0.0,0.8454605263157895
33,MNAR,naive,26.58,0.9368836291913215,0.5582894736842106,0.2,0.8246052631578947
33,MNAR,pseudo_labels,26.58,0.9349112426035503,0.49894736842105264,0.0,0.8299342105263159
33,MNAR,iterative_pseudo_labels,26.58,0.9349112426035503,0.49894736842105264,0.0,0.8299342105263159
34,None,Oracle,0.0,0.9388560157790927,0.5447697368421053,0.16216216216216217,0.9006578947368421
34,MCAR_0.2,naive,22.7,0.9349112426035503,0.5135197368421053,0.05714285714285714,0.8954605263157895
34,MCAR_0.2,pseudo_labels,22.7,0.9349112426035503,0.49894736842105264,0.0,0.8988157894736842
34,MCAR_0.2,iterative_pseudo_labels,22.7,0.9349112426035503,0.49894736842105264,0.0,0.8988157894736842
34,MCAR_0.5,naive,50.46,0.9368836291913215,0.5145723684210526,0.058823529411764705,0.8796052631578948
34,MCAR_0.5,pseudo_labels,50.46,0.9368836291913215,0.5,0.0,0.8817105263157894
34,MCAR_0.5,iterative_pseudo_labels,50.46,0.9368836291913215,0.5,0.0,0.8817105263157894
34,MCAR_0.8,naive,79.93,0.9349112426035503,0.5135197368421053,0.05714285714285714,0.8840789473684211
34,MCAR_0.8,pseudo_labels,79.93,0.9368836291913215,0.5,0.0,0.89125
34,MCAR_0.8,iterative_pseudo_labels,79.93,0.9368836291913215,0.5,0.0,0.89125
34,MAR1,naive,27.11,0.9388560157790927,0.5447697368421053,0.16216216216216217,0.9019078947368422
34,MAR1,pseudo_labels,27.11,0.9329388560157791,0.4978947368421053,0.0,0.9089473684210526
34,MAR1,iterative_pseudo_labels,27.11,0.9329388560157791,0.4978947368421053,0.0,0.9089473684210526
34,MAR2,naive,24.67,0.9388560157790927,0.5447697368421053,0.16216216216216217,0.8942763157894736
34,MAR2,pseudo_labels,24.67,0.9329388560157791,0.4978947368421053,0.0,0.8916447368421052
34,MAR2,iterative_pseudo_labels,24.67,0.9329388560157791,0.4978947368421053,0.0,0.8916447368421052
34,MNAR,naive,25.66,0.9349112426035503,0.49894736842105264,0.0,0.8988815789473685
34,MNAR,pseudo_labels,25.66,0.9349112426035503,0.49894736842105264,0.0,0.8975
34,MNAR,iterative_pseudo_labels,25.66,0.9349112426035503,0.49894736842105264,0.0,0.8975
35,None,Oracle,0.0,0.9349112426035503,0.528092105263158,0.10810810810810811,0.86
35,MCAR_0.2,naive,19.34,0.9368836291913215,0.5291447368421053,0.1111111111111111,0.8604605263157894
35,MCAR_0.2,pseudo_labels,19.34,0.9388560157790927,0.5301973684210526,0.11428571428571428,0.8602631578947367
35,MCAR_0.2,iterative_pseudo_labels,19.34,0.9388560157790927,0.5301973684210526,0.11428571428571428,0.8602631578947367
35,MCAR_0.5,naive,50.53,0.9368836291913215,0.5,0.0,0.8600657894736842
35,MCAR_0.5,pseudo_labels,50.53,0.9368836291913215,0.5,0.0,0.8557236842105262
35,MCAR_0.5,iterative_pseudo_labels,50.53,0.9368836291913215,0.5,0.0,0.8557236842105262
35,MCAR_0.8,naive,77.7,0.9329388560157791,0.5270394736842106,0.10526315789473684,0.8354605263157895
35,MCAR_0.8,pseudo_labels,77.7,0.9368836291913215,0.5,0.0,0.8275657894736843
35,MCAR_0.8,iterative_pseudo_labels,77.7,0.9368836291913215,0.5,0.0,0.8275657894736843
35,MAR1,naive,24.8,0.9368836291913215,0.5291447368421053,0.1111111111111111,0.8478947368421053
35,MAR1,pseudo_labels,24.8,0.9368836291913215,0.5145723684210526,0.058823529411764705,0.8494736842105263
35,MAR1,iterative_pseudo_labels,24.8,0.9368836291913215,0.5145723684210526,0.058823529411764705,0.8494736842105263
35,MAR2,naive,25.53,0.9349112426035503,0.528092105263158,0.10810810810810811,0.8601973684210527
35,MAR2,pseudo_labels,25.53,0.9368836291913215,0.5,0.0,0.85875
35,MAR2,iterative_pseudo_labels,25.53,0.9368836291913215,0.5,0.0,0.85875
35,MNAR,naive,28.82,0.9388560157790927,0.5301973684210526,0.11428571428571428,0.8612500000000001
35,MNAR,pseudo_labels,28.82,0.9368836291913215,0.5,0.0,0.8467763157894737
35,MNAR,iterative_pseudo_labels,28.82,0.9368836291913215,0.5,0.0,0.8467763157894737
36,None,Oracle,0.0,0.9388560157790927,0.559342105263158,0.20512820512820512,0.9295394736842104
36,MCAR_0.2,naive,19.21,0.9388560157790927,0.5301973684210526,0.11428571428571428,0.9313815789473685
36,MCAR_0.2,pseudo_labels,19.21,0.9368836291913215,0.5,0.0,0.9186842105263158
36,MCAR_0.2,iterative_pseudo_labels,19.21,0.9368836291913215,0.5,0.0,0.9186842105263158
36,MCAR_0.5,naive,50.33,0.9388560157790927,0.5301973684210526,0.11428571428571428,0.9264473684210526
36,MCAR_0.5,pseudo_labels,50.33,0.9368836291913215,0.5,0.0,0.9128947368421052
36,MCAR_0.5,iterative_pseudo_labels,50.33,0.9368836291913215,0.5,0.0,0.9128947368421052
36,MCAR_0.8,naive,80.66,0.9349112426035503,0.5426644736842106,0.15384615384615385,0.8933552631578947
36,MCAR_0.8,pseudo_labels,80.66,0.9368836291913215,0.5,0.0,0.9004605263157894
36,MCAR_0.8,iterative_pseudo_labels,80.66,0.9368836291913215,0.5,0.0,0.9004605263157894
36,MAR1,naive,23.68,0.9349112426035503,0.528092105263158,0.10810810810810811,0.9236184210526316
36,MAR1,pseudo_labels,23.68,0.9368836291913215,0.5291447368421053,0.1111111111111111,0.9180263157894737
36,MAR1,iterative_pseudo_labels,23.68,0.9368836291913215,0.5291447368421053,0.1111111111111111,0.9180263157894737
36,MAR2,naive,26.78,0.9368836291913215,0.543717105263158,0.15789473684210525,0.9282894736842106
36,MAR2,pseudo_labels,26.78,0.9349112426035503,0.5135197368421053,0.05714285714285714,0.9311842105263157
36,MAR2,iterative_pseudo_labels,26.78,0.9349112426035503,0.5135197368421053,0.05714285714285714,0.9311842105263157
36,MNAR,naive,25.86,0.9388560157790927,0.5301973684210526,0.11428571428571428,0.9273684210526315
36,MNAR,pseudo_labels,25.86,0.9368836291913215,0.5,0.0,0.9141447368421052
36,MNAR,iterative_pseudo_labels,25.86,0.9368836291913215,0.5,0.0,0.9141447368421052
37,None,Oracle,0.0,0.9408284023668639,0.574967105263158,0.25,0.8828289473684211
37,MCAR_0.2,naive,18.75,0.9368836291913215,0.5874342105263157,0.2727272727272727,0.8844078947368421
37,MCAR_0.2,pseudo_labels,18.75,0.9349112426035503,0.528092105263158,0.10810810810810811,0.8844736842105263
